,XLMiner : k-Means Clustering - Predicted Clusters,,,,,,,,,,,,Date: 03-Jul-2016 17:42:04,,
0,3448,2,288275.9594,33780.90344,69647,0,4,1,1,45175,20,2250,3,854,1
0,3449,2,335023.6125,32463.83237,25849,0,1,1,1,0,0,0,0,996,0
0,3450,2,357056.9405,53020.59794,3625,0,1,1,1,0,0,0,0,1369,0
0,3451,2,354499.0691,50985.2042,4057,0,1,1,1,23050,11,2550,7,1135,1
0,3452,2,330411.3453,27770.16601,30273,0,1,1,1,1720,8,0,0,1117,0
0,3453,2,336113.2145,33434.39006,24750,0,1,1,1,0,0,0,0,968,1
0,3454,2,348291.2291,44685.07922,12471,0,1,1,1,0,0,0,0,666,0
0,3455,2,358667.9871,54571.17354,2000,0,1,1,1,0,0,0,0,1479,0
0,3456,2,357848.6261,53783.81362,2827,0,1,1,1,0,0,0,0,1375,0
0,3457,2,296099.119,9298.62989,63121,0,3,1,1,16634,16,150,1,1349,0
0,3458,2,340848.8995,37139.03825,19694,0,1,1,1,2125,10,0,0,1436,0
0,3459,2,349177.793,45498.11086,11571,0,1,1,1,0,0,0,0,1116,0
0,3460,2,333846.4033,31132.41731,26933,0,1,1,1,750,6,0,0,1299,0
0,3461,2,359150.4219,54973.48578,1456,0,1,1,1,500,1,0,0,1130,0
0,3462,2,344140.6916,39971.2132,16188,0,1,1,1,3726,7,300,4,900,1
0,3463,2,346245.7652,43988.78571,12088,0,4,1,1,27292,17,100,1,1298,1
0,3464,2,240415.6009,66841.5626,119214,0,1,1,1,19633,23,15533,17,1041,1
0,3465,2,293678.6448,16857.76448,66956,0,1,1,1,4520,5,1508,1,1342,0
0,3466,2,356084.1321,51769.6277,4360,0,1,1,1,2000,9,0,0,1355,0
0,3467,2,353656.9388,49767.82363,7056,0,1,1,1,0,0,0,0,1057,0
0,3468,2,327937.8424,26200.51559,32934,0,1,1,1,500,1,0,0,858,1
0,3469,2,354118.6818,50152.13529,6551,0,1,1,1,300,3,300,3,1117,0
0,3470,2,335911.8677,33148.43518,24915,0,1,1,1,265,3,0,0,1184,0
0,3471,2,350109.047,45709.23603,10100,0,1,1,1,4400,12,2900,9,1032,0
0,3472,2,338378.7379,33767.57025,20691,0,1,1,1,16448,6,0,0,1227,0
0,3473,2,348947.3039,45069.70767,11676,0,1,1,1,1000,1,0,0,1158,0
0,3474,2,328508.5084,24346.74343,31504,0,1,1,1,7358,2,0,0,1022,0
0,3475,2,348455.6423,44469.88661,12093,0,1,1,1,1605,4,0,0,1411,0
0,3476,2,316367.0308,16683.23608,44353,0,1,1,1,2500,1,0,0,138,0
0,3477,2,325355.348,24164.84689,35557,0,1,1,1,350,3,0,0,1135,0
0,3478,2,321232.3624,16730.48493,38465,0,1,1,1,10550,3,550,2,1580,1
0,3479,2,357438.0923,53449.25772,3258,0,1,1,1,0,0,0,0,106,0
0,3480,2,329536.3405,27215.19152,31224,1000,1,1,1,1150,7,650,6,1508,0
0,3481,2,266895.682,39341.17217,93191,0,1,1,1,10463,17,3100,7,1539,0
0,3482,2,340807.419,37665.96761,20010,0,1,1,1,0,0,0,0,1302,0
0,3483,2,321979.0759,17772.74995,37866,0,2,1,1,9200,18,0,0,1230,0
0,3484,2,294057.5089,12198.55557,65664,0,2,1,1,11899,5,0,0,1121,0
0,3485,2,299933.9249,8335.640872,59967,0,1,1,1,10000,4,0,0,959,1
0,3486,2,346037.4682,59939.55609,12134,899,4,1,1,57676,25,3064,9,974,1
0,3487,2,340486.3197,36499.87698,19892,0,1,1,1,3505,13,0,0,1240,0
0,3488,2,321221.6135,16643.82592,38292,0,1,2,1,12487,13,250,2,531,0
0,3489,2,290106.9435,19663.2938,68224,0,4,1,1,28916,16,0,0,1258,0
0,3490,2,257642.7742,51296.3746,103645,7257,1,1,1,3450,3,950,2,1374,0
0,3491,2,169212.6471,140395.8594,189077,3867,4,1,1,54353,27,100,1,542,0
0,3492,2,357432.598,53381.51195,3246,0,1,1,1,0,0,0,0,1401,0
0,3493,2,327612.4116,26112.52687,33323,0,1,1,1,0,0,0,0,1405,0
0,3494,2,247228.495,62373.4822,114719,0,1,1,1,0,0,0,0,1136,1
0,3495,2,298442.2386,9593.195443,60319,0,3,1,1,22051,19,50,1,817,0
0,3496,2,335163.8746,32573.63248,25705,0,1,1,1,0,0,0,0,1180,0
0,3497,2,306910.6211,3696.378853,52475,0,3,1,1,14447,13,0,0,962,0
0,3498,2,207336.8261,107244.8365,151265,0,5,1,1,61068,13,0,0,1213,0
0,3499,2,359011.0149,54235.83425,960,0,1,1,1,6000,1,0,0,1262,1
0,3500,2,343757.1734,40399.95735,17036,0,1,1,1,0,0,0,0,1210,0
0,3501,2,326244.85,24180.31127,34458,0,1,1,1,1883,8,0,0,843,0
0,3502,2,183113.0827,138144.5455,177785,0,5,1,1,77203,15,0,0,1251,1
0,3503,2,347577.0307,43915.94229,13125,0,1,1,1,550,4,550,4,268,0
0,3504,2,346222.5824,42627.45317,14494,0,1,1,1,500,1,0,0,575,0
0,3505,2,347316.2177,43792.27012,13460,0,1,1,1,0,0,0,0,271,0
0,3506,2,351466.5426,47589.67501,9216,0,1,1,1,340,3,0,0,1466,0
0,3507,2,338009.0709,35152.43962,22840,0,1,1,1,0,0,0,0,773,0
0,3508,2,336648.7547,32253.92561,22289,0,3,1,1,18105,34,189,1,1501,1
0,3509,2,350829.7637,46351.4771,9389,0,1,1,1,4195,5,695,2,1509,1
0,3510,2,333542.4138,29032.66046,26375,0,1,1,1,7875,38,0,0,1431,0
0,3511,2,356812.9673,52475.48794,3625,0,1,1,1,2000,9,0,0,1431,0
0,3512,2,343932.2189,39478.99103,16200,0,1,1,1,5375,28,0,0,1407,0
0,3513,2,319697.8808,16602.33299,40465,0,1,1,1,6540,28,0,0,1408,0
0,3514,2,359615.2391,55433.06984,1000,0,1,1,1,375,3,0,0,1382,0
0,3515,2,355711.1527,51422.71223,4750,0,1,1,1,1875,8,0,0,1416,0
0,3516,2,284387.7403,21829.63551,74280,0,3,1,1,23735,18,0,0,1425,0
0,3517,2,359340.3381,55141.34574,1250,0,1,1,1,625,5,0,0,1071,0
0,3518,2,297909.9448,30533.41565,60014,0,4,1,1,45105,32,500,2,669,0
0,3519,2,347913.8649,43426.22806,12250,0,1,1,1,4875,32,0,0,1346,0
0,3520,2,352108.9424,47785.81099,8250,0,1,1,1,3000,17,0,0,915,0
0,3521,2,344240.0914,39640.91744,15732,0,1,1,1,6875,33,0,0,666,0
0,3522,2,351030.9188,46679.72369,9300,0,1,1,1,3250,18,0,0,1396,0
0,3523,2,350846.7781,46518.34112,9500,0,1,1,1,3125,18,0,0,1415,0
0,3524,2,356749.0564,52485.63036,3750,0,1,1,1,1500,5,0,0,1397,0
0,3525,2,347900.9628,43517.79424,12350,0,1,1,1,4125,26,0,0,1314,0
0,3526,2,346814.0035,42711.09012,13623,0,1,1,1,2625,14,0,0,1330,0
0,3527,2,349509.5957,45212.3718,10824,0,1,1,1,3375,19,0,0,867,0
0,3528,2,359269.8221,55000.79178,1250,0,1,1,1,1250,3,0,0,679,0
0,3529,2,343355.2336,39588.09084,17215,0,1,1,1,1750,7,0,0,1423,0
0,3530,2,343440.7673,39176.42969,16825,0,1,1,1,4250,27,0,0,1431,0
0,3531,2,358437.5783,54216.01102,2125,0,1,1,1,875,7,0,0,1396,0
0,3532,2,351067.5445,46611.1016,9175,0,1,1,1,4000,25,0,0,1428,0
0,3533,2,336703.4399,32949.83942,23717,0,1,1,1,3375,19,0,0,1404,0
0,3534,2,341221.7497,36649.10122,18750,0,1,1,1,7000,44,0,0,1036,0
0,3535,2,354259.3373,49953.90426,6125,0,1,1,1,2750,8,0,0,144,0
0,3536,2,356196.3111,52066.55054,4399,0,1,1,1,750,6,0,0,1369,0
0,3537,2,350093.1845,45714.47916,10200,0,1,1,1,3625,15,0,0,1408,0
0,3538,2,310362.1322,6264.478376,49151,0,2,1,1,12931,38,0,0,1423,0
0,3539,2,350956.2765,46606.60773,9375,0,1,1,1,3250,19,0,0,1410,0
0,3540,2,351576.4535,47527.84504,8992,0,1,1,1,1250,3,0,0,1417,0
0,3541,2,346624.2689,42716.9018,13936,0,1,1,1,1625,6,0,0,1418,0
0,3542,2,355214.7601,50940.79467,5250,0,1,1,1,1875,8,0,0,1418,0
0,3543,2,354848.0167,50444.01845,5500,0,1,1,1,2875,9,0,0,1428,0
0,3544,2,331260.8802,27885.33785,29182,0,1,1,1,3517,18,642,2,1404,0
0,3545,2,352994.1601,48680.34527,7400,0,1,1,1,2600,14,0,0,1394,0
0,3546,2,356081.5306,51750.93764,4350,0,1,1,1,2100,10,0,0,1409,0
0,3547,2,353292.1565,48753.81971,6875,0,1,1,1,4625,30,0,0,581,0
0,3548,2,354434.3523,50161.38142,6000,0,1,1,1,2250,4,0,0,713,0
0,3549,2,348335.6278,43964.03853,11927,0,1,1,1,4000,15,500,1,1188,0
0,3550,2,348574.311,44422.19847,11864,0,1,1,1,2500,13,0,0,1397,0
0,3551,2,350320.887,45971.15794,10000,0,1,1,1,3375,19,0,0,1418,0
0,3552,2,355151.1697,50955.84429,5375,0,1,1,1,1375,11,0,0,1396,0
0,3553,2,356009.0088,51783.11666,4500,0,1,1,1,1500,5,0,0,1033,0
0,3554,2,356488.9036,52408.10604,4150,0,1,1,1,375,3,0,0,1424,0
0,3555,2,351509.1728,47565.49634,9125,0,1,1,1,750,6,0,0,1174,0
0,3556,2,347028.544,42764.12703,13301,0,1,1,1,3500,21,0,0,1400,0
0,3557,2,344218.2218,40694.57251,16504,0,1,1,1,500,4,0,0,1397,0
0,3558,2,350107.2603,46012.09434,10400,0,1,1,1,1840,10,0,0,1397,0
0,3559,2,356721.6914,52431.89336,3750,0,1,1,1,1750,7,0,0,1178,0
0,3560,2,351334.1947,46688.89408,8725,0,1,1,1,5600,14,0,0,1426,0
0,3561,2,352859.7395,48415.3545,7388,0,1,1,1,3958,15,150,1,446,0
0,3562,2,343899.1988,40166.65091,16700,0,1,1,1,1500,5,0,0,1269,0
0,3563,2,348362.6447,43940.62619,11850,0,1,1,1,4475,29,0,0,893,0
0,3564,2,298134.1535,15317.51041,62705,0,1,1,1,2750,15,0,0,1422,0
0,3565,2,358469.7785,54290.39991,2125,0,1,1,1,625,5,0,0,1248,0
0,3566,2,348429.7769,44100.06966,11875,0,1,1,1,3625,22,0,0,1408,0
0,3567,2,353009.9198,48706.9986,7375,0,1,1,1,2750,13,0,0,714,0
0,3568,2,305053.2766,2661.361815,54264,0,3,1,1,15178,17,0,0,1397,1
0,3569,2,308638.3507,18706.10931,49482,0,4,1,1,33147,23,0,0,1255,0
0,3570,2,310408.0615,6996.288857,48607,0,3,1,1,18284,37,0,0,1339,0
0,3571,2,356671.5075,52587.68748,3967,0,1,1,1,375,3,0,0,1337,0
0,3572,2,354177.8383,49881.63846,6250,0,1,1,1,2250,11,0,0,1365,0
0,3573,2,348337.4879,43610.67833,11572,0,1,1,1,7164,22,0,0,1163,0
0,3574,2,348084.0849,43528.26131,12000,0,1,1,1,5625,34,0,0,859,0
0,3575,2,359109.7549,54944.15793,1500,0,1,1,1,500,4,0,0,893,0
0,3576,2,354569.5729,50296.50604,5875,0,1,1,1,2125,10,0,0,997,0
0,3577,2,346942.8925,42643.30789,13350,0,1,1,1,3850,24,0,0,1071,0
0,3578,2,350166.7372,45898.86523,10197,0,1,1,1,3098,10,0,0,723,0
0,3579,2,357174.2272,52822.87274,3250,0,1,1,1,2125,10,0,0,1117,0
0,3580,2,347910.9655,43588.91332,12375,0,1,1,1,3875,24,0,0,863,0
0,3581,2,352564.7968,48029.15329,7625,0,1,1,1,4375,21,0,0,1393,0
0,3582,2,348430.0155,44101.25924,11875,0,1,1,1,3625,22,0,0,1388,0
0,3583,2,358888.7253,54600.59992,1625,0,1,1,1,1250,3,0,0,1381,0
0,3584,2,201890.9094,123833.0037,160114,500,1,1,1,71954,86,30817,53,1373,1
0,3585,2,355924.2375,51610.93263,4500,0,1,1,1,2250,11,0,0,666,0
0,3586,2,357887.6143,53632.31067,2625,0,1,1,1,1375,4,0,0,850,0
0,3587,2,355066.9593,50801.2221,5400,0,1,1,1,1875,8,0,0,1324,0
0,3588,2,330921.8677,26187.21826,28745,0,1,1,1,10375,43,0,0,1323,0
0,3589,2,347491.1255,43011.90991,12675,0,1,1,1,4875,25,0,0,1390,0
0,3590,2,357632.8601,53362.47623,2875,0,1,1,1,1375,4,0,0,1381,0
0,3591,2,355931.2687,51606.89647,4500,0,1,1,1,2125,10,0,0,1271,0
0,3592,2,360142.4154,55982.6901,500,0,1,1,1,125,1,0,0,1355,0
0,3593,2,348970.0082,44663.49524,11361,0,1,1,1,3375,20,0,0,1367,0
0,3594,2,350664.5409,46500.34016,9794,0,1,1,1,2250,11,0,0,968,0
0,3595,2,332866.1671,74761.05069,27619,0,4,1,1,83726,68,14050,46,1325,1
0,3596,2,338585.7133,34780.42111,21842,0,1,1,1,3250,19,0,0,929,0
0,3597,2,322836.2102,20478.78221,37478,0,1,1,1,5409,4,5409,4,429,0
0,3598,2,354402.2706,50483.12726,6305,0,1,1,1,0,0,0,0,1031,0
0,3599,2,346967.1191,43325.25628,13749,0,1,1,1,400,4,400,4,996,0
0,3600,2,353127.9215,49268.07667,7591,0,1,1,1,0,0,0,0,926,0
0,3601,2,350243.2519,46555.69998,10508,0,1,1,1,0,0,0,0,309,0
0,3602,2,284872.5617,20572.53223,74093,0,3,1,1,20055,37,0,0,949,0
0,3603,2,349072.2672,45461.21376,11692,0,1,1,1,0,0,0,0,95,0
0,3604,2,359651.3635,55565.32908,1022,0,1,1,1,0,0,0,0,463,0
0,3605,2,347740.1056,44049.39476,12964,500,1,1,1,450,3,350,2,943,0
0,3606,2,359705.0497,54932.88326,265,0,1,1,1,6000,1,0,0,1012,1
0,3607,2,343294.6637,39454.67923,17191,0,1,1,1,2484,6,2484,6,922,0
0,3608,2,329296.5629,24712.32007,29836,0,1,1,1,16165,3,0,0,815,0
0,3609,2,338051.5353,34838.47436,22647,0,1,1,1,1136,9,0,0,883,0
0,3610,2,325425.7726,23480.81949,33087,0,2,1,1,24761,9,500,1,724,1
0,3611,2,354775.2238,50847.95707,5931,0,1,1,1,0,0,0,0,882,0
0,3612,2,321286.1861,19305.71284,37300,0,1,3,1,23760,19,0,0,676,0
0,3613,2,335510.7792,30783.32435,23704,0,3,1,1,14935,14,0,0,868,1
0,3614,2,314707.0268,12490.02119,44038,0,2,1,1,21634,11,0,0,872,0
0,3615,2,329906.5872,28032.4032,31011,0,1,1,1,0,0,0,0,1130,0
0,3616,2,293065.7486,24088.35889,64956,0,3,1,1,36694,11,0,0,1012,0
0,3617,2,348611.8528,44861.77192,12078,0,1,1,1,500,1,500,1,983,0
0,3618,2,216390.546,91185.50184,141554,0,4,1,1,41685,15,1000,2,1139,1
0,3619,2,335814.9881,32661.76487,24847,0,1,1,1,1550,4,0,0,1022,0
0,3620,2,312992.8833,8660.33534,46207,0,3,1,1,16093,32,0,0,1130,0
0,3621,2,239672.2422,68568.55501,121779,0,1,1,1,3500,3,1000,2,634,0
0,3622,2,332827.7933,30486.54003,28049,0,1,1,1,100,2,0,0,1164,0
0,3623,2,349070.2055,45440.97148,11690,0,1,1,1,0,0,0,0,360,0
0,3624,2,324409.6193,23361.98871,36491,0,1,1,1,500,1,500,1,1027,0
0,3625,2,324761.324,26733.5558,33413,0,3,1,1,31605,8,0,0,647,1
0,3626,2,351291.4126,47529.8729,9446,0,1,1,1,0,0,0,0,667,0
0,3627,2,310109.9385,7165.047125,48944,2565,3,1,1,17988,12,0,0,1005,0
0,3628,2,291171.2288,14231.81537,68092,0,3,1,1,16524,14,500,2,652,0
0,3629,2,359555.6823,55340.774,1000,0,1,1,1,1000,1,0,0,148,0
0,3630,2,358802.4625,54768.81651,1884,0,1,1,1,0,0,0,0,31,0
0,3631,2,338658.2696,35388.73635,22027,0,1,1,1,1225,3,0,0,653,0
0,3632,2,356552.3171,52548.67733,4130,0,1,1,1,100,1,0,0,673,0
0,3633,2,357116.7738,52939.16554,3447,0,1,1,1,1000,1,0,0,872,0
0,3634,2,301255.9995,13026.55586,59317,4877,1,1,1,4794,3,1194,1,660,0
0,3635,2,357738.8619,53633.74371,2886,0,1,1,1,500,1,0,0,557,0
0,3636,2,356670.5813,52696.85376,4028,0,1,1,1,0,0,0,0,346,0
0,3637,2,314503.1423,11670.38742,45485,0,1,1,1,8417,4,0,0,759,1
0,3638,2,328586.0557,24677.14998,31539,0,1,1,1,6406,16,200,1,721,0
0,3639,2,355995.0976,51887.13637,4586,0,1,1,1,1000,1,0,0,249,0
0,3640,2,339862.9709,35628.76289,20335,0,1,1,1,5115,2,0,0,768,0
0,3641,2,358215.4406,53900.348,2250,0,1,1,1,1750,7,0,0,817,0
0,3642,2,335447.8304,32845.23638,25418,0,1,1,1,50,1,50,1,720,0
0,3643,2,357148.3474,52352.08855,2686,0,1,1,1,7500,4,500,1,301,1
0,3644,2,313419.5719,17164.0597,47662,3071,1,1,1,100,1,100,1,760,0
0,3645,2,356476.2764,52510.53047,4224,0,1,1,1,0,0,0,0,336,0
0,3646,2,355980.8624,51606.41875,4375,0,1,1,1,2875,16,0,0,248,0
0,3647,2,281786.6646,31665.44599,76210,0,4,1,1,37937,29,1110,8,798,1
0,3648,2,350231.7858,46512.87928,10512,0,1,1,1,0,0,0,0,836,0
0,3649,2,356798.614,52727.48191,3834,0,1,1,1,500,1,0,0,524,0
0,3650,2,319099.5137,18377.13604,41537,3576,1,1,1,3000,3,250,1,669,1
0,3651,2,356114.6337,52145.82376,4584,0,1,1,1,0,0,0,0,652,0
0,3652,2,339686.4711,34851.26179,19870,0,1,1,1,11075,4,0,0,892,0
0,3653,2,340962.3292,36432.3873,18088,0,1,1,1,16697,6,0,0,501,0
0,3654,2,338359.4467,33767.94923,20765,0,1,1,1,15949,4,0,0,319,0
0,3655,2,353586.1424,49741.37528,7138,0,1,1,1,0,0,0,0,293,0
0,3656,2,343200.6969,39790.75073,17539,0,1,1,1,500,3,400,2,628,0
0,3657,2,353517.4673,49448.49352,7038,0,1,1,1,1336,3,1336,3,309,0
0,3658,2,354145.5541,49264.38036,5459,0,2,1,1,9864,14,0,0,880,1
0,3659,2,359543.2643,55440.33423,1125,0,1,1,1,0,0,0,0,898,0
0,3660,2,351733.9402,47928.26996,8994,0,1,1,1,0,0,0,0,1104,0
0,3661,2,315981.4556,16581.97403,44780,0,1,1,1,2100,3,1100,2,968,0
0,3662,2,347543.0279,42773.5811,12286,0,2,1,1,7972,11,250,1,1018,1
0,3663,2,335759.1253,32994.90933,25047,0,1,1,1,500,1,500,1,443,0
0,3664,2,343957.5028,40634.05488,16844,0,1,1,1,0,0,0,0,483,0
0,3665,2,309559.453,8054.445921,49271,0,3,1,1,20695,11,0,0,852,0
0,3666,2,349424.9365,45897.02144,9157,0,2,1,1,22802,10,1245,3,901,1
0,3667,2,274248.5447,34144.1436,86588,0,1,1,1,4537,4,0,0,1072,0
0,3668,2,305199.0693,15632.2658,53027,0,2,1,1,30627,16,0,0,1290,0
0,3669,2,334051.9134,30121.07305,24765,0,1,1,1,19969,5,0,0,595,0
0,3670,2,331713.9795,29530.15636,29174,0,1,1,1,100,1,0,0,1087,0
0,3671,2,359440.1163,55199.05625,1100,0,1,1,1,1100,2,0,0,438,0
0,3672,2,302572.3728,3878.547668,56712,0,3,1,1,15685,14,500,1,997,0
0,3673,2,352501.4881,48707.581,8232,0,1,1,1,0,0,0,0,258,0
0,3674,2,301745.5786,12125.00007,58816,0,1,1,1,4600,5,1100,3,570,0
0,3675,2,336535.3288,33756.31959,24295,0,1,1,1,250,2,250,2,621,0
0,3676,2,340238.0432,36487.1315,20198,0,1,1,1,3139,2,3139,2,601,0
0,3677,2,336161.9307,32892.65756,24454,0,1,1,1,1919,7,0,0,732,0
0,3678,2,352882.9875,49070.04893,7847,0,1,1,1,0,0,0,0,284,0
0,3679,2,331294.8885,27732.89323,29056,0,1,1,1,4354,14,0,0,715,0
0,3680,2,318891.9703,19532.44402,42071,0,1,1,1,500,1,0,0,502,0
0,3681,2,360073.293,55930.58259,570,0,1,1,1,180,4,0,0,785,0
0,3682,2,351373.3514,46969.21983,8904,0,1,1,1,3740,14,0,0,898,1
0,3683,2,356218.8242,52078.46651,4354,0,1,1,1,1000,1,0,0,706,0
0,3684,2,358685.3304,54648.14822,2000,0,1,1,1,0,0,0,0,165,0
0,3685,2,302811.1415,10053.14461,57346,0,1,1,1,7946,6,5446,5,492,0
0,3686,2,349457.6844,45824.12316,11303,0,1,1,1,0,0,0,0,119,0
0,3687,2,360029.9611,55936.90329,642,0,1,1,1,0,0,0,0,355,0
0,3688,2,359672.6707,55584.07578,1000,0,1,1,1,0,0,0,0,500,0
0,3689,2,353318.0652,49725.99572,5269,0,3,1,1,22697,13,0,0,604,1
0,3690,2,321842.1069,21108.42109,38995,0,1,1,1,1200,2,200,1,563,0
0,3691,2,356053.579,52111.64842,4652,0,1,1,1,0,0,0,0,207,0
0,3692,2,360171.078,56074.16672,500,0,1,1,1,0,0,0,0,340,0
0,3693,2,356034.9435,51926.20543,4546,0,1,1,1,1000,1,0,0,239,0
0,3694,2,328935.2839,26282.69058,31673,0,1,1,1,2500,1,0,0,283,0
0,3695,2,352048.9614,48258.65938,8684,0,1,1,1,0,0,0,0,544,0
0,3696,2,358577.7444,54528.13531,2104,0,1,1,1,0,0,0,0,466,0
0,3697,2,359816.8503,55749.724,862,0,1,1,1,0,0,0,0,8,0
0,3698,2,359708.2075,55650.88422,972,972,1,1,1,0,0,0,0,2,0
0,3699,2,356215.8105,52273.46844,4490,0,1,1,1,0,0,0,0,107,0
0,3700,2,347215.5884,43690.76274,13560,0,1,1,1,0,0,0,0,368,0
0,3701,2,358680.1703,54624.24671,2000,0,1,1,1,0,0,0,0,520,0
0,3702,2,351788.0386,48134.90671,8964,3861,1,1,1,0,0,0,0,594,0
0,3703,2,358723.8579,54529.79579,1837,0,1,1,1,1000,1,0,0,219,0
0,3704,2,360174.3011,56088.89942,500,0,1,1,1,0,0,0,0,122,0
0,3705,2,356613.3797,52658.50207,4090,0,1,1,1,0,0,0,0,59,0
0,3706,2,348502.3454,44910.59255,12264,0,1,1,1,0,0,0,0,267,0
0,3707,2,303297.0304,15636.72265,54950,0,3,1,1,30500,9,0,0,450,0
0,3708,2,344705.447,41352.07033,16094,0,1,1,1,0,0,0,0,199,0
0,3709,2,359671.3616,55578.20038,1000,0,1,1,1,0,0,0,0,594,0
0,3710,2,353937.777,49957.05573,6705,0,1,1,1,600,2,0,0,507,0
0,3711,2,354379.2964,50498.72074,6338,0,1,1,1,0,0,0,0,322,0
0,3712,2,357446.4086,53270.11528,3110,0,1,1,1,1100,2,0,0,345,0
0,3713,2,357568.814,53407.76821,3000,0,1,1,1,1000,1,0,0,270,0
0,3714,2,337601.8248,34820.3881,23257,0,1,1,1,0,0,0,0,361,0
0,3715,2,341889.354,38734.50495,18933,0,1,1,1,0,0,0,0,284,0
0,3716,2,265188.2061,41349.23435,93198,0,3,1,1,28923,18,0,0,500,0
0,3717,2,350671.8351,46641.74748,9862,0,1,1,1,1693,3,693,2,309,0
0,3718,2,344299.4285,40961.42497,16501,0,1,1,1,0,0,0,0,360,0
0,3719,2,350897.7922,46397.41343,9264,0,1,1,1,4830,15,0,0,424,0
0,3720,2,356030.7671,52093.64843,4676,0,1,1,1,0,0,0,0,141,0
0,3721,2,356071.9691,52139.23099,4636,0,1,1,1,0,0,0,0,42,0
0,3722,2,357629.8636,53635.05945,3065,0,1,1,1,0,0,0,0,87,0
0,3723,2,357467.3484,53483.12195,3230,0,1,1,1,0,0,0,0,10,0
0,3724,2,352078.2594,48309.57091,8660,0,1,1,1,0,0,0,0,172,0
0,3725,2,359183.0191,55134.48336,1500,0,1,1,1,0,0,0,0,60,0
0,3726,2,358065.3749,54058.32779,2627,0,1,1,1,0,0,0,0,25,0
0,3727,2,359453.7334,55384.40418,1224,0,1,1,1,0,0,0,0,269,0
0,3728,2,347493.8031,42997.13178,12602,0,1,1,1,5632,5,500,1,158,0
0,3729,2,359654.0456,55577.54933,1022,0,1,1,1,0,0,0,0,277,0
0,3730,2,356912.9614,52946.50446,3788,0,1,1,1,0,0,0,0,61,0
0,3731,2,359236.0035,55183.43346,1446,0,1,1,1,0,0,0,0,99,0
0,3732,2,339827.3382,36555.47427,20882,0,1,1,1,1000,1,0,0,328,0
0,3733,2,355239.4134,51281.09416,5450,0,1,1,1,125,3,0,0,687,0
0,3734,2,334957.8069,31959.76035,25730,0,1,1,1,1431,3,931,2,630,0
0,3735,2,353787.1382,49778.55412,6835,0,1,1,1,765,3,0,0,596,0
0,3736,2,342253.4749,37546.19865,16936,0,1,1,1,14970,2,0,0,580,0
0,3737,2,340421.2292,37365.14898,20410,0,1,1,1,0,0,0,0,541,0
0,3738,2,359176.8379,55105.90139,1500,0,1,1,1,0,0,0,0,480,0
0,3739,2,332255.2594,27994.78732,27759,0,1,1,1,7195,5,0,0,499,0
0,3740,2,360107.5815,55929.98925,500,0,1,1,1,500,1,0,0,493,0
0,3741,2,333083.1354,34310.86912,25054,0,3,1,1,32592,17,3409,6,486,1
0,3742,2,355953.4785,52008.14096,4751,0,1,1,1,0,0,0,0,334,0
0,3743,2,355359.8347,51456.27153,5354,0,1,1,1,0,0,0,0,32,0
0,3744,2,358997.9959,54724.94046,1500,0,1,1,1,1500,1,0,0,235,0
0,3745,2,353771.6968,49208.83891,6356,0,1,1,1,5000,1,0,0,180,0
0,3746,2,359954.05,55777.24044,642,0,1,1,1,642,3,0,0,170,0
0,3747,2,353226.016,49409.28218,7504,0,1,1,1,0,0,0,0,100,0
0,3748,2,354733.7403,51053.58872,6015,4929,1,1,1,0,0,0,0,30,0
0,3749,2,331047.2465,28243.84375,27488,0,3,1,1,23927,21,0,0,2273,1
0,3750,2,321024.2715,21003.10458,39956,0,1,1,1,0,0,0,0,3206,0
0,3751,2,322786.6551,22181.76349,35569,0,2,1,1,27119,21,0,0,3357,0
0,3752,2,303591.0744,4399.000549,55472,0,3,1,1,17848,18,3763,3,3566,1
0,3753,2,344467.579,39986.9248,15682,0,1,1,1,5025,6,500,1,3298,1
0,3754,2,288221.5666,48892.0191,70178,0,5,1,1,61530,12,1300,6,3306,1
1,3755,1,140560.4386,167298.071,221543,0,1,1,1,10300,5,200,3,3554,1
0,3756,2,283200.1152,27453.02986,77978,0,1,1,1,1373,10,650,6,3753,1
0,3757,2,157529.3947,149082.4395,203353,0,1,1,1,14000,13,4000,8,3557,1
0,3758,2,291785.1368,17284.9802,68684,0,2,1,1,5756,13,0,0,2892,0
0,3759,2,337043.1303,33355.9702,23352,0,1,1,1,3600,8,3600,8,1459,0
0,3760,2,336241.7332,32572.12473,24228,0,1,1,1,2850,15,0,0,3452,0
0,3761,2,340780.5399,36547.5493,19483,0,1,1,1,4263,18,0,0,3589,1
0,3762,2,280800.5522,24245.59699,78231,0,3,1,1,19182,13,0,0,3102,1
0,3763,2,285332.5049,20691.15417,74531,0,1,2,1,10914,17,750,3,3456,1
0,3764,2,275484.782,29855.19441,83276,0,3,1,1,22539,8,650,2,3424,0
0,3765,2,338661.7928,33953.92427,21216,0,2,1,1,7787,12,0,0,3378,0
0,3766,2,342622.593,38891.19663,17967,0,1,1,1,1500,5,0,0,3340,0
0,3767,2,356666.5078,52598.40489,4000,0,1,1,1,0,0,0,0,3453,0
0,3768,2,285218.2158,20813.85017,74651,0,2,1,1,10893,22,0,0,3456,0
0,3769,2,360218.9488,56008.76609,400,0,1,1,1,160,1,0,0,3460,0
0,3770,2,322166.3557,39096.09174,35766,0,4,1,1,49702,20,784,1,3503,1
